slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
ietf-loc-k4-kelp,IETF,LOC 04,LOC,TERMINAL,111500,,,,,,49.867,,18,31.82457,-106.36772,0,K4,KELP,04,US
ieuy-loc-k5-kcey,IEUY,LOC 23,LOC,TERMINAL,110500,,,,,,229.756,,18,36.65731,-88.38348,0,K5,KCEY,23,US
ievg-loc-k4-ktik,IEVG,LOC 13,LOC,TERMINAL,111700,,,,,,131.177,,18,35.40392,-97.37494,0,K4,KTIK,13,US
ievo-loc-k7-kolv,IEVO,LOC 36,LOC,TERMINAL,111550,,,,,,359.541,,18,34.99216,-89.78698,0,K7,KOLV,36,US
iey-loc-bi-biar,IEY,LOC 01,LOC,TERMINAL,111900,,,,,,23.789,,18,65.63144,-18.01119,0,BI,BIAR,01,IS
ieye-loc-k5-keye,IEYE,LOC 21,LOC,TERMINAL,111500,,,,,,205.444,,18,39.82460,-86.29818,0,K5,KEYE,21,US
ieyr-loc-k3-kmyj,IEYR,LOC 24,LOC,TERMINAL,109500,,,,,,245.615,,18,39.15304,-91.82908,0,K3,KMYJ,24,US
iezc-loc-lt-ltcd,IEZC,LOC 28,LOC,TERMINAL,108900,,,,,,290.859,,18,39.71658,39.50811,0,LT,LTCD,28,TR
ife-loc-rj-rjfe,IFE,LOC 21,LOC,TERMINAL,110100,,,,,,208.179,,18,32.66764,128.83238,0,RJ,RJFE,21,JP
ifft-loc-k5-kfft,IFFT,LOC 25,LOC,TERMINAL,109950,,,,,,243.805,,18,38.17717,-84.91855,0,K5,KFFT,25,US
ifjq-loc-k6-kphf,IFJQ,LOC 20,LOC,TERMINAL,109300,,,,,,192.753,,18,37.12169,-76.50018,0,K6,KPHF,20,US
ifko-loc-k1-kspb,IFKO,LOC 15,LOC,TERMINAL,111100,,,,,,168.688,,18,45.76276,-122.85945,0,K1,KSPB,15,US
